id,transaction_date,authorization_time,amount,currency,merchant_id,network_merchant_name,subcategory_id
387eab9ff5bb0a6d0ba1150a684fb514,2019-08-31,,24900,SEK,edc13d36-befc-4df0-8d64-e0f279e5fb3f,ALEWALDS SPORT AB,0a9b5e01-8955-4cb0-a1bf-e8244b73427a
c117d2ce79b6c40cf90d20d8284bcec3,2019-08-31,2019-08-31T19:06:06.000Z,87700,SEK,a8615232-3152-4282-82cf-f66508d5d22f,AQUA DINNER & DRINK,2fda440b-f219-4b7d-9dda-76090ec94398
78bff883494f7c8336c66c4a77c79acd,2019-08-31,,94800,SEK,3649fbfd-468b-43de-beca-8f9a9510b39a,BABYSHOP STORE,671cbc75-bbe9-4c6f-a3b6-e4138a727dc9
7f346c96a86185aa4d9124197ff13b7a,2019-08-31,,6500,SEK,,SUSHIBITEN MMM AB,84fe55b7-0537-487e-9587-74c38d379132
af7d15e3becb583c4a2131a55960673e,2019-08-31,2019-08-31T09:44:44.000Z,29800,SEK,ica,ICA NARA KLOCKAN,4c729494-0519-4d5e-b25d-a794e139cce8
48200da0f0ac01fc92f7b1ad8694529a,2019-08-31,2019-08-31T07:05:05.000Z,3600,SEK,,BAGARNS BRODBOD & CAFE,84fe55b7-0537-487e-9587-74c38d379132
8bf0a494e4be6beaed98abafa8a19962,2019-08-31,2019-08-31T11:25:07.000Z,40100,SEK,ahlens,aHLENS,85d6556d-929a-4758-9ef7-c776383bc9fe
64b4fbac0102221c075756eb87be4aa2,2019-08-31,2019-08-31T14:46:32.000Z,250,EUR,,VFI*Rockstar Entertain,c69353eb-7a0d-4a27-913b-7e39ad2edf2d
4e2266d95e07d54085164e7e157f1bac,2019-08-31,2019-08-31T12:34:34.000Z,79548,SEK,willys,WILLYS KATRINELUND MAL,4c729494-0519-4d5e-b25d-a794e139cce8
1be6f2d6c336e2ddb6dc2e9b30851fea,2019-08-31,2019-08-31T13:05:11.000Z,4400,SEK,5491cb53-85a7-41eb-a523-97dbe8121d26,THEODORAS,c69353eb-7a0d-4a27-913b-7e39ad2edf2d
61a60dba45487a41e7122f3b2f6d13c6,2019-08-31,2019-08-31T03:28:28.000Z,10900,SEK,netflix,NETFLIX.COM,13bd2979-7beb-4a81-a682-e1f80a545cfc
6d8c5c397cb859dd6fd26ca9fbae9194,2019-08-31,2019-08-31T17:35:53.000Z,2200,EUR,d896a0af-96ce-4a5f-beae-95241a7fdac0,VFI*Unicron Oy,c69353eb-7a0d-4a27-913b-7e39ad2edf2d
d3a54211bef4814d5d9a71e1e49e4aed,2019-08-31,,10000,SEK,,UNIFIED GOLF AB,0a9b5e01-8955-4cb0-a1bf-e8244b73427a
a8b6922f6a136cdccf82ecd16fa8fc0b,2019-08-31,,920,EUR,,Avecra Oy 7308 ravintolav,2fda440b-f219-4b7d-9dda-76090ec94398
7348c40279aadf6a9ab5b212d3015d56,2019-08-31,,20000,SEK,,SLAKTHUSET,2fda440b-f219-4b7d-9dda-76090ec94398
e19c797e9500db429c3ee2cec2ab9ac2,2019-08-31,2019-08-31T10:58:21.000Z,38800,SEK,62d4800f-6f04-41ff-9188-65d8ec5db9fb,CAFE CAPPUCCINO,c7bb852a-c9b4-41d8-89a5-2487106106d9
26e838786f782d44d5b928e91a04cd5d,2019-08-31,,21700,SEK,systembolaget,SYSTEMBOLAGET JÖNKÖPIN,15648215-9ffe-47f1-8290-0bf55388d17d
dfeb7cf76a894fdb23b36f37f439b45b,2019-08-31,2019-08-31T16:16:45.000Z,130149,EUR,6d9d6ddd-0c54-4f26-a47b-bbcfc18516f2,VERKKOKAUPPA.COM MYYMA,14036480-8557-48b6-8df4-7ad1f73dbc59
08dbee23681e3bbf3a60f9920fff3ebb,2019-08-31,,11500,SEK,mcdonalds,MCDONALDS 186 L,d9deaea8-f96a-4d4b-83a8-d48389de594a
21e49009ff41fb894792f39f3b4d2709,2019-08-31,2019-08-31T17:51:05.000Z,9265,SEK,2b5888ec-0f23-4e18-9cee-b97df6bbfca9,COOP CENTRALEN,4c729494-0519-4d5e-b25d-a794e139cce8
91fb1c87a6fc36576101b3aeff1f9fb1,2019-08-31,2019-08-31T12:12:12.000Z,26809,SEK,0a12d4d1-c671-4e2b-a6b4-e6e3fa584fa9,CITY GROSS UPPSALA,4c729494-0519-4d5e-b25d-a794e139cce8
4ac2533c74f62fe5305b6564a2000c26,2019-08-31,2019-08-31T05:48:58.000Z,3900,SEK,mcdonalds,MCD SVEAVAGEN,d9deaea8-f96a-4d4b-83a8-d48389de594a
805d0f71dc1315dcde9779ac19ece015,2019-08-30,2019-08-30T12:41:36.000Z,9600,SEK,7-eleven,7 ELEVEN,f0ddb0b5-f57c-476b-8955-85089ade4c51
7234c22b8bec3251e63694f8f90cdc36,2019-08-30,,11523,EUR,2f70ec4d-5c20-4ef5-8c8c-5a4796d409e7,K Citymarket Keminmaa,4c729494-0519-4d5e-b25d-a794e139cce8
b1ef860b7fc12222492ccd6e0e58ae19,2019-08-30,2019-08-30T15:32:31.000Z,767,EUR,6c4fd8dc-ed1f-453e-ac69-932aad7502a3,Lidl Espoo Pikkulaiva,4c729494-0519-4d5e-b25d-a794e139cce8
626e2007952d6739b9009cfbfd063e35,2019-08-30,2019-08-30T12:11:11.000Z,77345,SEK,9e555589-c956-4a98-ad70-575f7f4d56ed,TANKA VAXJO,1c680d8b-3f77-42a1-b0a0-587ae3b60945
1055a0340d29b70a81cd669e57f13db8,2019-08-30,,2225,SEK,540f9f89-ee3e-4f39-aea9-5ba93dd3c5e8,BETALA P,b5af4a6d-2c0b-45b7-90ee-1dac09d9d16f
ed27fa535ad57da5bb2f98e870c3e765,2019-08-30,,5882,SEK,pressbyran,PRESSBYRÅN 4228269,f0ddb0b5-f57c-476b-8955-85089ade4c51
ed0ba4471c0b5d8299fc7b48e0e2ab0f,2019-08-30,2019-08-30T18:00:00.000Z,200,SEK,30ef3530-4717-4d68-ba7c-56255044612a,MOBILPARK QPARK,b5af4a6d-2c0b-45b7-90ee-1dac09d9d16f
49a5bc4f164d48308d15fba7214415ec,2019-08-30,2019-08-30T15:32:32.000Z,17800,SEK,systembolaget,SYSTEMBOLAGET VASTERAS,15648215-9ffe-47f1-8290-0bf55388d17d
533a07f3abe17e0616853856dfd09d63,2019-08-30,,8300,SEK,,RESTARUANG KRIS,2fda440b-f219-4b7d-9dda-76090ec94398
c412cdc5d674f051d5c6c317f87ca81f,2019-08-30,,12800,SEK,,RADMANSGATAN SODRA T B,dd1f4e5d-da76-424c-8d06-535803c3d7bd
ae463c646cdf2d847776dec3c4683923,2019-08-30,2019-08-30T18:15:44.000Z,2000,SEK,30ef3530-4717-4d68-ba7c-56255044612a,MOBILPARK QPARK,b5af4a6d-2c0b-45b7-90ee-1dac09d9d16f
92db1fac0dd7c462dc7d7a6ca4786c64,2019-08-30,2019-08-30T05:40:03.000Z,510,EUR,c74d03ba-3281-4545-8376-cce9f28e7d58,ISS PALVELUT OY,2fda440b-f219-4b7d-9dda-76090ec94398
6f7e5ffa5d9f2ef1fba9cdfab8430507,2019-08-30,,5800,SEK,statoil,CIRCLE K UDDEVALLA,1c680d8b-3f77-42a1-b0a0-587ae3b60945
230ef55282c10c08e9f0d476dd7a9f6f,2019-08-30,2019-08-30T21:05:45.000Z,3000,SEK,7-eleven,7-ELEVEN 4015213,f0ddb0b5-f57c-476b-8955-85089ade4c51
a0f63d90c460eac8215195f7162054f5,2019-08-30,2019-08-30T16:33:33.000Z,107949,SEK,0bbe8b1e-5c80-4a96-afe3-3d0a4ed9e89b,COOP FORUM SKARA,4c729494-0519-4d5e-b25d-a794e139cce8
34681fb6cfb4fb1a9405d326734435a6,2019-08-30,2019-08-30T16:41:29.000Z,2390,EUR,bedc4bb9-a061-42de-855b-71ca1e056df9,Checkout Finland Oy,27c6de61-e943-4a66-a2f3-b7cff875af7c
de3fb03fcfaa6222cc907caa8732f9a2,2019-08-30,2019-08-30T17:36:36.000Z,16800,SEK,c2981c3e-9ce1-4a26-bcc5-60d949482127,STARS N STRIPES,2fda440b-f219-4b7d-9dda-76090ec94398
f9cf0447c7d40ca34cdb5e8091030eca,2019-08-30,2019-08-30T09:44:44.000Z,20000,SEK,75bd717f-2fae-4d0e-94dd-d967df3c2514,170 - T-CENTRALEN S 3,7f3b7a72-18da-4f0d-91fd-5323cfac2d66
2fca9c0616038bc7e61809d0107bb48f,2019-08-30,2019-08-30T15:50:50.000Z,152590,SEK,,EKO OREBRO 514,4c729494-0519-4d5e-b25d-a794e139cce8
1ec635f09f8eece4f278f933781929b3,2019-08-30,2019-08-30T14:20:05.000Z,1500,SEK,statoil,CIRCLE K HELSINGBORG R,1c680d8b-3f77-42a1-b0a0-587ae3b60945
030a3ea1d37887fb77fd47ec24874370,2019-08-30,2019-08-30T14:58:58.000Z,8460,SEK,systembolaget,SYSTEMBOLAGET FORSHAGA,15648215-9ffe-47f1-8290-0bf55388d17d
c6faa757afb8a83331c278494b662c8e,2019-08-30,2019-08-30T09:26:26.000Z,30960,SEK,systembolaget,SYSTEMBOLAGET GAVLE,15648215-9ffe-47f1-8290-0bf55388d17d
4abead0d2650cba689a478c0eb51c93d,2019-08-30,2019-08-30T10:35:35.000Z,19800,SEK,,ATARA SUSHI,2fda440b-f219-4b7d-9dda-76090ec94398
279f2896edc711652d2e81c887885ef8,2019-08-30,,550,EUR,319fe499-97f7-4536-b045-50e175fe24bf,RAVINTOLA SWENGI,f405ea40-c8af-4205-a965-396abaecd76c
bb3859084ff9981327cec9be2d824d18,2019-08-30,,2417,EUR,d0e47762-8396-4589-b36b-8ba050044ab1,Motonet Espoo Hannus,ef8f51e3-64eb-4080-a150-2c30382815b1
0e74c727d2e5ca8a7ec9ccfb31d46438,2019-08-30,,9000,SEK,,KRYDDA RESTAURANG OCH BOW,2fda440b-f219-4b7d-9dda-76090ec94398
10236a7003a1bb0cd0054f6a56968a65,2019-08-30,2019-08-30T10:22:22.000Z,9900,SEK,texas-longhorn,TEXAS LONGHORN,2fda440b-f219-4b7d-9dda-76090ec94398
ac7b69632e785bab8b1db63dce6b035a,2019-08-30,2019-08-30T15:05:21.000Z,3000,SEK,pressbyran,PRESSBYRÅN 4208483,f0ddb0b5-f57c-476b-8955-85089ade4c51
fa1abd91520171d659f387282ffe6272,2019-08-30,,10900,SEK,panini,PANINI INTERNAZ,84fe55b7-0537-487e-9587-74c38d379132
869e7c14f53272f8e55ae15b1bfca9c1,2019-08-30,2019-08-30T18:00:55.000Z,40000,SEK,,MALAK LIVS,56d1841f-0de2-4fbb-bb58-d59cb3c7306b
d9692a238db8e201ff03b16a052ecd11,2019-08-30,,14900,SEK,,LUNAR WAY TOP UP,27c6de61-e943-4a66-a2f3-b7cff875af7c
3b051b0db6650edc28308d4cc0972551,2019-08-30,,3000,SEK,7-eleven,7 ELEVEN,f0ddb0b5-f57c-476b-8955-85089ade4c51
b420b2df6f88a8ce2589e27b163464bb,2019-08-30,2019-08-30T14:47:50.000Z,5300,SEK,statoil,CIRCLE K VEXJO TELEBOR,1c680d8b-3f77-42a1-b0a0-587ae3b60945
953b6a0f0853be811246c1c91c981693,2019-08-30,2019-08-30T18:01:31.000Z,4519,SEK,,FITTJA SUPERMARKET,4c729494-0519-4d5e-b25d-a794e139cce8
05909d2465203186772f064168c1b9c1,2019-08-30,,25737,SEK,apoteket,APOTEKET LÄRKAN,31885b8b-89d9-48be-8f70-91ffa88a46e4
1f9488b3462318bed141ccca5c8173bf,2019-08-30,2019-08-30T14:06:06.000Z,4500,SEK,ica,ICA NARA RAVEKARR,4c729494-0519-4d5e-b25d-a794e139cce8
271f505dcbef2e2892461fe32b5dcf73,2019-08-30,2019-08-30T17:41:41.000Z,11200,SEK,,BAO KITCHEN,2fda440b-f219-4b7d-9dda-76090ec94398
a4b1354c43e35f255b911223d8b159d8,2019-08-30,2019-08-30T15:19:19.000Z,6900,SEK,systembolaget,0710 NORREMARK,15648215-9ffe-47f1-8290-0bf55388d17d
481fea5e0d4a3f99015cc73d917d71ba,2019-08-30,2019-08-30T02:56:56.000Z,10900,SEK,netflix,NETFLIX.COM,13bd2979-7beb-4a81-a682-e1f80a545cfc
1393b7020dc17ae484576c37f009ef58,2019-08-30,2019-08-30T04:42:43.000Z,4233,SEK,easy-park,EASYPARK,b5af4a6d-2c0b-45b7-90ee-1dac09d9d16f
537bb2980cd680a355f9dee012d80180,2019-08-30,2019-08-30T15:40:32.000Z,16500,SEK,f2629510-9462-4c41-bd48-cb988bac8f80,M/S CINDERELLA,c90fde08-866d-4ef8-91bf-9928e10eff53
9bb028f095944f593436e62573101359,2019-08-30,2019-08-30T09:26:38.000Z,2388,EUR,2f70ec4d-5c20-4ef5-8c8c-5a4796d409e7,K citymarket Järvenpää,4c729494-0519-4d5e-b25d-a794e139cce8
12c536b2b1b8ffa0cf726a20888f1351,2019-08-30,2019-08-30T10:47:47.000Z,13200,SEK,systembolaget,SYSTEMBOLAGET,15648215-9ffe-47f1-8290-0bf55388d17d
722c2143cfd31bd2b1bd3f3bc19f977c,2019-08-30,2019-08-30T12:30:30.000Z,21600,SEK,a781692f-ae71-4c19-ac05-f6b10d6a7290,OOB VARBERG 143,85d6556d-929a-4758-9ef7-c776383bc9fe
e55af235e3e841a5cfa1239b4a44ceda,2019-08-30,2019-08-30T14:32:34.000Z,16810,SEK,willys,WILLYS LIDKÖPING,4c729494-0519-4d5e-b25d-a794e139cce8
7718d7b119aff5e5ce938f1771f272f4,2019-08-30,2019-08-30T16:29:35.000Z,1000,SEK,,NYA*Betaltoalett,5630da00-60fb-4dd6-a915-fa6e5b085919
cbef6ac068e133edcc3a6e94c42b29dc,2019-08-30,2019-08-30T13:29:40.000Z,6000,EUR,leo-vegas,LeoVegas,1b237ab0-3814-43bd-a9c0-52d57791c54f
3746e0b41b7283a483b5295ae27cc2f5,2019-08-30,,34000,SEK,75bd717f-2fae-4d0e-94dd-d967df3c2514,SL CENTER CENTRALEN,7f3b7a72-18da-4f0d-91fd-5323cfac2d66
50735b1a8c3f9c9d4985c58aac004e30,2019-08-30,2019-08-30T11:39:39.000Z,98490,SEK,5606f585-6dca-4702-ac3d-692495857b5f,ST1 TROLLHATTAN,1c680d8b-3f77-42a1-b0a0-587ae3b60945
a2a508e62df37a0bfbad066cee913379,2019-08-30,2019-08-30T17:28:58.000Z,17975,SEK,ica,ICA KVANTUM KISTA,4c729494-0519-4d5e-b25d-a794e139cce8
e33538c12b96bef2d74258b4479b4cc6,2019-08-30,2019-08-30T16:25:39.000Z,200,EUR,6ab4ebe2-b6b9-4f9f-a15e-f0089e28a230,Paf Consulting Ab,1b237ab0-3814-43bd-a9c0-52d57791c54f
27d9a6db21676d86726de7600aecfe2a,2019-08-30,2019-08-30T20:01:52.000Z,25800,SEK,cc4751ae-20ad-4467-92ee-6f4a79b9088f,BIG BOWL SVERIGE AB,d347353a-0b53-4019-9e43-fd97c04fc4cd
5d8f1b920ea92109f07456f7cca2a67e,2019-08-30,2019-08-30T13:15:07.000Z,210000,SEK,c6e7bd10-1cfb-472e-ab41-a2d930598773,SPORT AKE AB,0a9b5e01-8955-4cb0-a1bf-e8244b73427a
d77d5b63bd4244699746de7e1c8b4aa1,2019-08-30,2019-08-30T13:02:07.000Z,37050,SEK,systembolaget,SYSTEMBOLAGET BOLÄNDER,15648215-9ffe-47f1-8290-0bf55388d17d
7062973c98f1016fdbdcc2278d69058c,2019-08-30,,12800,SEK,4684b065-6e25-4d74-b431-bafcbae71acf,TORSTENS,2fda440b-f219-4b7d-9dda-76090ec94398
a32fdc8eb8aee57239c17f183b06aad1,2019-08-30,2019-08-30T11:32:06.000Z,3500,EUR,09d98ba3-8df6-4c8a-841c-b4c2c573722d,VFI*Wroom Oy   GROOM S,da149dc0-50b8-4101-8177-e21962495f24
814d6f15f3493099cef8aaf7125444ac,2019-08-30,,20000,SEK,,IZ *LINDA EKENROS,65026d43-33a9-459c-b51e-847ba869ff2f
28e718048a42c02ae9b1c9a4cabac222,2019-08-30,2019-08-30T14:59:59.000Z,49400,SEK,,NORDISKA KAFFEBOLAGET AB,5630da00-60fb-4dd6-a915-fa6e5b085919
6fe13ed6b7f3de923501bd8d1a0438a3,2019-08-30,2019-08-30T09:50:31.000Z,10500,SEK,9b95b8d8-58f5-49cd-80dc-bc6aa8648057,Restaurang Chili & Lim,2fda440b-f219-4b7d-9dda-76090ec94398
3a0cfedb92626f57701235e9d924f9e9,2019-08-30,2019-08-30T09:50:39.000Z,2554,EUR,e7020760-3e24-430a-9877-0fd3a5aa92c1,YA Mtie 5,31885b8b-89d9-48be-8f70-91ffa88a46e4
4d4585b943b8f3a1012d7ba81b0beeb0,2019-08-30,2019-08-30T13:06:22.000Z,32804,SEK,coop,COOP FALKOPING,4c729494-0519-4d5e-b25d-a794e139cce8
232f79d9e416e30722af5c9b8e55c6d4,2019-08-30,2019-08-30T17:53:04.000Z,4121,EUR,2f70ec4d-5c20-4ef5-8c8c-5a4796d409e7,K citymarket Lahti Karism,4c729494-0519-4d5e-b25d-a794e139cce8
3a605421c11a6d8ab2bec2aef4711e5a,2019-08-30,,7000,SEK,burger-king,BURGER KING,d9deaea8-f96a-4d4b-83a8-d48389de594a
b586788e1f4c9ef28dd91fa57e41229b,2019-08-30,2019-08-30T15:24:58.000Z,12980,SEK,57436780-e434-4abd-8757-48042dced0ba,JULA AB,85d6556d-929a-4758-9ef7-c776383bc9fe
7c1abcbda242cc79aceb45406a2150c7,2019-08-30,2019-08-30T02:44:48.000Z,280,EUR,79fbc962-5541-43c8-9419-182000ce1b92,HSL Mobiili,7f3b7a72-18da-4f0d-91fd-5323cfac2d66
15aed93da90b4274611b856a6c7c6a67,2019-08-30,2019-08-30T13:27:52.000Z,50100,SEK,ahlens,aHLENS,85d6556d-929a-4758-9ef7-c776383bc9fe
b7053ca36e35668e1b28ba530f145c48,2019-08-30,2019-08-30T18:59:42.000Z,20340,SEK,0fd4b3e8-3358-450c-b3d2-aa72d68c1256,EUROCASH STRÖMSTAD OSL,4c729494-0519-4d5e-b25d-a794e139cce8
8307e9358ce0c7feec8cfda8500e19d2,2019-08-30,2019-08-30T15:58:58.000Z,17200,SEK,mcdonalds,MCDONALDS 131,d9deaea8-f96a-4d4b-83a8-d48389de594a
8a847ddd11c7412c183bd96fca23d591,2019-08-30,,14900,SEK,spotify,Spotify,921a55be-4097-4a39-9849-a3b2a2028b32
81ea6c705c9cf2d11e36fcc327f73196,2019-08-30,2019-08-30T10:22:22.000Z,3100,SEK,,SPIRAN,b5af4a6d-2c0b-45b7-90ee-1dac09d9d16f
3b99379e48e38845f67cf2c76fc0b894,2019-08-30,2019-08-30T16:18:18.000Z,23100,SEK,0a562046-a578-432e-a293-e4884995ab19,DOLLARSTORE BORAS,85d6556d-929a-4758-9ef7-c776383bc9fe
7d6c8d828c733caecf328f5838df1106,2019-08-30,2019-08-30T18:31:21.000Z,1640,SEK,willys,WILLYS STOCKHOLM MARIA,4c729494-0519-4d5e-b25d-a794e139cce8
2dc5c3f021fd1c89768ab58bf6d053d6,2019-08-30,,15000,SEK,,IZ *LILLA BAGIS,2fda440b-f219-4b7d-9dda-76090ec94398
b8444c10ba9bcc7c5176ba2880eb0f62,2019-08-30,2019-08-30T15:22:40.000Z,1700,EUR,d6013840-8bc3-4d54-b773-406dba41f395,CUBUS P44,2a03c5b7-c451-4e0b-9a60-018a2adb6776
13b71f9a71d27c5211e6a916c5223027,2019-08-30,2019-08-30T13:40:40.000Z,76900,SEK,ae76e7a0-f2ed-4326-ae04-ec0f83ce848e,KJELL & CO 75,14036480-8557-48b6-8df4-7ad1f73dbc59
7864e52b7cf1012d3b2c0bf84cdc1175,2019-08-30,2019-08-30T18:13:00.000Z,2700,SEK,statoil,CIRCLE K UPPLANDS VESB,1c680d8b-3f77-42a1-b0a0-587ae3b60945
61820a9b890ae77b7733eba2565d9072,2019-08-30,2019-08-30T17:19:15.000Z,41449,SEK,f2629510-9462-4c41-bd48-cb988bac8f80,M S ROSELLA,c90fde08-866d-4ef8-91bf-9928e10eff53
4adf989c368b55eb3d78e5132cb2916b,2019-08-30,2019-08-30T15:36:47.000Z,398,EUR,93a0c2ea-04fa-4544-8b39-3e857c511e6f,Alepa Pukinmäki,5630da00-60fb-4dd6-a915-fa6e5b085919
28fce2563802ef1fc2f5dfafa706c17e,2019-08-30,2019-08-30T11:39:11.000Z,4000,EUR,1598a0a1-855e-4095-a1d0-938ee51199ef,La Torrefazione Lasipalat,c7bb852a-c9b4-41d8-89a5-2487106106d9
8d99a6e9e9884700f8fdc61f78b6dc2b,2019-08-30,,5900,SEK,kronans-apotek,KD APOTEK,31885b8b-89d9-48be-8f70-91ffa88a46e4
4b1a373c44fc2414355daee1f9780e32,2019-08-30,,11200,SEK,0256b166-6443-46b3-b5b6-11b659868d2f,MELLQVIST KAFFEBAR,c7bb852a-c9b4-41d8-89a5-2487106106d9
bcf8e5884a2cbffd0ef07dba19f6fdf3,2019-08-30,2019-08-30T09:33:04.000Z,604,EUR,db4dd6db-0b5a-441d-88c7-af998dc83aec,K SUPERMARKET KAMPPI,5630da00-60fb-4dd6-a915-fa6e5b085919
b365f1bd94409bfbf7305035740f2a37,2019-08-30,2019-08-30T13:21:21.000Z,3800,SEK,6601d5c9-1367-441f-9e9c-cdcb98d29e6b,Vasttrafik AB,7f3b7a72-18da-4f0d-91fd-5323cfac2d66
ed868f7fbf64c5851a946e779c5e8df7,2019-08-30,2019-08-30T21:27:27.000Z,2900,SEK,7bea0f57-357a-45c6-b6c9-67d3243c7b8d,KALMAR LANSTRAFIK,7f3b7a72-18da-4f0d-91fd-5323cfac2d66
921cb0f25eafc5d024654cd0af3c247e,2019-08-30,2019-08-30T18:12:52.000Z,2500,SEK,lidl,LIDL 275 / STHLM FRUEN,4c729494-0519-4d5e-b25d-a794e139cce8
f11b3988d51d810f49ef70659b316b86,2019-08-30,,12000,SEK,,RESTAURANG RIVIERA,2fda440b-f219-4b7d-9dda-76090ec94398
b6ed65c34c7031b91ef3a46568011060,2019-08-30,2019-08-30T12:13:45.000Z,8799,EUR,2dca309e-2153-4e35-8f65-6ffb08fae0e0,TOKMANNI ORIMATTILA,85d6556d-929a-4758-9ef7-c776383bc9fe
644d3a505d28a10fb5eb7b636fa921a9,2019-08-30,,1142,EUR,6c4fd8dc-ed1f-453e-ac69-932aad7502a3,LIDL VAASA MELANIEMI,4c729494-0519-4d5e-b25d-a794e139cce8
79ad3257b97d29e64cb8f0eacce41cb3,2019-08-30,2019-08-30T09:02:02.000Z,12250,SEK,a781692f-ae71-4c19-ac05-f6b10d6a7290,OOB HASSLEHOLM 131,85d6556d-929a-4758-9ef7-c776383bc9fe
3ec79b94be30f9b2b29dc2a3a4c395e2,2019-08-30,2019-08-30T13:39:54.000Z,6090,SEK,apotek-hjartat,APOTEK HJARTAT SODERTA,31885b8b-89d9-48be-8f70-91ffa88a46e4
858242ffa7212c708f0486f3b8c08968,2019-08-30,2019-08-30T13:43:13.000Z,47900,SEK,,NORMAL DROTTNINGGATAN,52e2a1db-c77e-4cc6-9443-41042abb92a9
f144edcc16dc693976a54a05ca511a7e,2019-08-30,2019-08-30T13:33:09.000Z,17179,SEK,willys,WILLYS HÄRNÖSAND,4c729494-0519-4d5e-b25d-a794e139cce8
0043ba982afe9c93c7f88ef36fb4a47f,2019-08-30,2019-08-30T20:23:03.000Z,10000,SEK,,REVOLUT*0520*,27c6de61-e943-4a66-a2f3-b7cff875af7c
7ec164b5a2c9850b20fe8d4247086f5e,2019-08-30,2019-08-30T15:01:01.000Z,35900,SEK,hennes-and-mauritz,HM SE0486,2a03c5b7-c451-4e0b-9a60-018a2adb6776
cd1a15312ac7cb5b73dd1c53e35d6070,2019-08-30,2019-08-30T15:03:03.000Z,28900,SEK,systembolaget,SYSTEMBOLAGET HALMSTAD,15648215-9ffe-47f1-8290-0bf55388d17d
371c3f0dab8f394b962e92089a5fe3f5,2019-08-30,2019-08-30T18:24:24.000Z,8730,SEK,271dc479-9fcc-4160-9763-c0cd3af3ce7e,HEMMAKVALL VISBY,154cba8b-75ba-4ba6-8c39-8e0651ee65c0
5d0fdb3577aca112615330fd267c7a81,2019-08-30,,35600,SEK,,ANNA KAFFEPANNA,2f17b175-0dfa-4dad-aff8-2f63803a2edd
c379a8a6abcf98aca87b7f84a4e5e0ff,2019-08-30,2019-08-30T14:32:29.000Z,500,EUR,413f8da4-717c-4373-904b-9ffab8070712,VEIKKAUS: 13049488,1b237ab0-3814-43bd-a9c0-52d57791c54f
edad649f334033ffa695b547de6414e5,2019-08-30,2019-08-30T15:50:42.000Z,348,EUR,,FILMTOWN HELSIN,154cba8b-75ba-4ba6-8c39-8e0651ee65c0
c718a24139b19ced97037f53fa462ace,2019-08-30,,12500,SEK,,YAMMY YAMMY,2fda440b-f219-4b7d-9dda-76090ec94398
bd20e18bec0043dfc967ea6177ea66bf,2019-08-30,2019-08-30T15:19:52.000Z,1000,SEK,itunes,ITUNES COM BILL,921a55be-4097-4a39-9849-a3b2a2028b32
0a0c9874fdb9e5a23b8db5489ee1e867,2019-08-30,2019-08-30T16:09:47.000Z,15400,SEK,mcdonalds,MCDONALDS 30 RI,d9deaea8-f96a-4d4b-83a8-d48389de594a
8dbfcc96b91559f8558f9cdb5efc01fc,2019-08-30,2019-08-30T13:09:57.000Z,3000,SEK,,FLOTTSBRO VEDSHUS,2fda440b-f219-4b7d-9dda-76090ec94398
8cb3859ddc7c3bc5efe21feb5e31ba28,2019-08-30,2019-08-30T04:32:23.000Z,6400,SEK,okq8,OKQ8,1c680d8b-3f77-42a1-b0a0-587ae3b60945
72e317e67a8469ba157d629c2b68b61b,2019-08-30,2019-08-29T22:43:53.000Z,28000,SEK,,CENTILITER O GRAM,c69353eb-7a0d-4a27-913b-7e39ad2edf2d
3645c79bd356150d86fb81e757659c33,2019-08-30,2019-08-30T17:43:58.000Z,890,EUR,184277b3-6d0a-43e8-9d04-a11be21a0efe,VFI*Oy Skinnvest Ab,c7bb852a-c9b4-41d8-89a5-2487106106d9
9c978e003d3428720fa8ada918e6908c,2019-08-30,,9500,SEK,,RESTAURANG LAGERBLADET,2fda440b-f219-4b7d-9dda-76090ec94398
a0b3415586a6474060b8e9e885675113,2019-08-30,2019-08-30T13:39:25.000Z,8300,SEK,0a562046-a578-432e-a293-e4884995ab19,DOLLARSTORE 174 NORRKO,85d6556d-929a-4758-9ef7-c776383bc9fe
51db6ca563c9e0a8eb6a96b81f58ba78,2019-08-30,2019-08-29T22:42:25.000Z,550,EUR,,ARIZONA SALOON,2fda440b-f219-4b7d-9dda-76090ec94398
aae85d58f86501795e612b8d527a9d1c,2019-08-30,2019-08-30T19:10:15.000Z,2095,SEK,4cc23747-9874-459b-b2cc-e608405a7de5,HEMKÖP STOCKHOLM MATPR,4c729494-0519-4d5e-b25d-a794e139cce8
7ce76601d46ecf110720162c0e0e7179,2019-08-30,,1848,SEK,271dc479-9fcc-4160-9763-c0cd3af3ce7e,HEMMAKVALL C4 KRISTIAN,154cba8b-75ba-4ba6-8c39-8e0651ee65c0
ebd0b5497597902f57e6eecafe197c54,2019-08-30,2019-08-30T15:01:34.000Z,300,SEK,30ef3530-4717-4d68-ba7c-56255044612a,MOBILPARK QPARK,b5af4a6d-2c0b-45b7-90ee-1dac09d9d16f
169777b03bbe48b2c3a95221b9a77943,2019-08-30,2019-08-30T14:40:41.000Z,20900,SEK,systembolaget,SYSTEMBOLAGET ARENASLI,15648215-9ffe-47f1-8290-0bf55388d17d
7c673c6f741db101e2f07fb94c4cfc21,2019-08-30,2019-08-30T12:04:04.000Z,32843,SEK,ica,ICA KVANTUM VANERSBORG,4c729494-0519-4d5e-b25d-a794e139cce8
